1379,1379,208
1030,268,1523
1056,961,1804
534,595,510
363,34,909
680,314,1873
1421,966,1506
2011,1441,1784
803,287,86
545,850,1978
1475,43,189
893,1825,614
590,1493,74
460,1517,1141
1722,1722,1701
1048,169,1617
1870,1937,613
754,1398,474
1435,575,1474
1661,1845,569
1655,1655,248
8,1003,1159
925,2038,686
741,741,1008
1676,1422,950
1998,1021,1140
1772,2003,875
1145,972,2027
893,2038,658
1154,128,452
631,1013,1740
1855,893,1667
1116,1939,1900
118,307,1152
1825,516,1984
1793,2038,563
62,75,460
1115,1240,271
1416,1489,1269
906,213,1820
1902,421,1992
678,12,395
1589,712,1726
1704,436,441
516,794,1661
1448,962,1992
1368,996,1906
1415,665,909
1097,1532,173
583,1899,281
387,1750,1628
239,516,1560
118,1448,972
957,1709,1143
434,912,882
4,1331,1647
1105,641,1226
1268,421,769
1792,1393,1205
987,886,448
1608,339,886
1437,1735,568
1969,235,123
530,179,796
1597,1120,1576
1381,48,281
1469,1528,727
813,813,433
921,1120,75
2016,723,596
1083,889,987
346,1750,1100
1226,1152,1731
699,750,70
282,1852,1006
1921,1921,464
1030,436,146
1427,1958,772
1240,1240,704
803,287,1433
1115,1254,1871
882,1078,1238
636,154,681
17,761,344
609,278,1780
23,376,514
2017,108,207
795,1502,1768
1020,377,1974
1671,820,299
763,903,142
2038,1268,836
465,1778,140
17,269,1180
1061,646,1674
1674,1609,1431
1663,1312,120
428,282,232
1738,1301,488
810,762,1007
842,1453,384
921,795,1352
1453,34,1666
836,1921,761
1572,302,1296
1536,2032,1949
469,857,702
747,747,1149
1905,1601,1075
1436,1777,1355
1428,996,314
1154,1285,313
458,1921,1415
1365,2041,1031
1814,857,1722
1022,1824,192
1663,1776,476
762,676,230
1823,1469,343
1551,1476,1697
1285,1631,1169
1389,440,908
1589,1116,1806
436,893,1235
958,566,2004
775,1836,256
1855,1964,1759
501,1785,784
1482,31,1654
469,784,353
1956,1766,1304
1240,2038,2018
709,269,1518
830,1919,1795
1042,281,1350
1985,6,138
989,893,810
208,1582,572
893,1690,27
1933,223,584
929,439,415
702,536,1716
965,1583,288
240,699,1737
1013,1222,1283
852,1550,1760
1880,1880,609
253,1059,1440
1272,759,726
97,326,458
849,1762,573
1120,921,111
1130,1347,812
207,616,1945
1786,1557,1032
379,709,901
1845,1825,1676
545,545,623
34,600,1005
72,1491,1678
1048,978,1688
1045,1190,1072
1138,1720,1617
775,1806,1191
307,307,147
1231,1240,788
1528,78,1888
833,744,717
1693,54,118
1774,1244,1230
2020,506,1701
83,102,1452
2,631,684
1453,1502,1437
697,1850,827
1951,1323,1938
1874,1953,1192
565,411,784
617,17,736
1231,745,708
411,618,1574
1219,244,1821
1399,1356,1529
748,954,1735
1589,890,182
90,951,207
1240,2038,370
1578,951,1496
191,1714,705
6,118,616
1045,792,446
1578,1578,269
812,1030,1288
916,1561,330
1032,666,212
1457,46,1153
1048,1428,1015
606,258,20
1927,1929,1190
1631,2022,431
1491,893,17
123,875,798
706,706,1294
709,1251,1457
1750,759,1096
434,1472,1744
1853,1564,1422
316,316,1266
1723,1643,410
269,269,480
1732,954,1983
1997,1435,790
1958,1690,235
2013,1475,34
929,1173,312
1434,1757,1703
86,1106,765
1167,998,800
1791,207,927
680,1398,466
558,935,1022
1690,46,973
1910,1910,1385
1914,646,1947
803,440,107
652,1517,577
947,1376,1218
196,1611,1284
1631,893,1072
653,1729,94
1138,1138,1147
945,1486,1039
1361,1361,400
1874,1859,1951
136,123,386
108,1532,425
859,1555,206
263,1182,763
1048,17,1147
456,1796,1170
1210,1210,314
1030,1933,1860
37,702,2002
868,1508,158
717,817,261
243,737,1567
1065,744,1277
374,374,738
544,1030,1906
665,2013,331
475,1844,6
123,1120,739
1704,1844,543
1512,1276,1432
963,185,1891
240,819,697
616,1115,1667
34,1532,240
1210,169,704
2008,1428,1314
737,1399,1023
923,979,1492
1006,895,1417
634,1671,1993
420,1766,183
1086,732,1040
233,898,2005
656,614,2008
928,483,1067
734,105,971
586,586,1357
979,1958,655
1486,321,1462
374,196,733
604,1069,835
449,1202,1646
1225,1141,1813
294,544,50
557,1248,603
399,1334,1710
365,1397,901
895,179,1340
1603,6,1477
1498,1107,1008
1664,1586,596
16,1469,17
1202,344,1859
680,669,373
1425,236,897
1334,1769,1071
1800,962,1783
803,1138,1591
1191,727,676
957,2038,169
413,115,1900
557,212,1223
478,48,1943
1318,1191,787
1281,54,1831
196,912,1631
1651,422,1156
1494,915,1225
1023,840,270
1334,1180,1197
948,179,1723
1748,962,594
1137,2015,576
684,415,559
263,1364,1402
1231,17,868
421,421,208
895,1797,244
318,2020,514
1491,1856,277
1755,1755,1125
1210,1210,1146
1240,1013,1197
151,1376,1532
1313,246,1809
628,1361,90
789,711,1129
1433,763,277
1120,1448,1714
136,680,586
678,487,1769
205,101,1999
17,744,1633
1946,951,690
1262,1451,1386
1013,60,529
1573,560,88
1032,1651,1047
785,167,166
1631,785,1671
1444,919,1919
1623,586,720
1859,1609,719
350,910,396
1101,487,1983
46,1814,1147
69,1362,510
1624,886,1377
1690,1359,50
708,1192,1787
665,850,806
325,692,905
152,1231,686
201,1169,110
857,1542,522
1435,1433,1875
1321,1366,2028
1737,1277,1218
2015,1344,1751
1427,1427,534
16,47,1813
1462,1462,670
1763,267,132
617,1502,1200
318,1190,705
1407,1705,1790
260,989,957
892,962,310
1769,516,1364
1826,1793,1747
574,917,670
1721,682,801
1432,1750,120
1714,402,1194
1271,673,23
13,1090,658
1995,415,641
1845,1845,1074
1698,1092,777
1273,825,894
1630,582,1847
1053,985,140
780,68,46
1611,1765,1617
957,118,240
1882,1186,236
1963,512,1681
1638,1051,1666
236,346,766
1156,1141,1819
1043,579,644
1477,240,1631
1960,1837,1355
1880,1880,1937
867,1945,776
469,812,525
1826,842,1882
1767,478,1252
307,534,1289
1323,709,417
618,1958,318
2008,2008,1636
1462,247,662
178,350,1308
1712,307,154
753,341,1284
1887,1749,1535
17,785,1696
465,731,1158
575,1532,217
963,83,647
2040,500,1830
367,2011,95
758,887,1668
873,1599,1297
784,1576,364
1285,1448,1296
1241,43,1583
439,1386,334
1122,989,1611
787,301,1179
1956,506,140
714,1313,1992
691,325,1184
1482,636,118
1937,43,8
132,1064,1488
1613,977,1096
92,1216,388
1882,1345,1606
1449,1449,703
1256,575,20
907,1028,981
1030,1101,1369
1268,199,835
382,1671,1660
1900,1502,1296
1103,716,1215
1217,736,383
1482,1180,430
421,421,779
479,652,1385
2017,808,1846
754,925,1738
724,1771,1374
1185,1185,1116
474,857,299
94,557,1811
1030,15,591
1914,1741,107
394,635,490
1334,1790,1143
1147,1645,232
178,1390,252
923,1722,1024
1358,832,421
1062,610,419
745,745,1049
738,1786,267
1856,191,2045
734,1578,13
1051,1805,610
757,1916,132
712,1508,679
608,1652,1874
1766,1946,918
1021,1519,1681
1416,1855,1242
1870,1076,1310
1111,417,1768
160,160,351
335,1703,327
1459,919,243
784,1793,1416
841,424,525
1662,1081,696
1231,893,352
2030,1269,263
1229,55,1260
54,1013,646
563,1986,462
745,1508,1440
1531,1050,972
575,893,465
1460,1042,1495
1030,646,1352
440,462,452
2018,1917,1898
1215,336,1284
600,600,525
1238,1494,1399
1004,1462,24
363,610,226
213,812,652
1157,1157,402
744,1297,810
1306,436,1920
72,1958,516
1933,1800,1922
51,1750,1375
17,17,650
836,1272,1952
1606,1542,1290
1323,1376,121
1593,894,1838
1849,1849,1663
516,239,1796
1120,724,149
286,214,1421
294,892,1625
336,1787,157
692,1688,715
371,693,1270
1786,239,1865
1361,663,86
396,1376,1098
100,1358,1882
1042,1200,1647
906,213,535
1755,1328,488
550,1536,1361
1140,1832,205
737,737,1221
230,230,930
418,1507,532
1386,677,1293
307,680,1265
1230,1230,860
778,1643,184
745,436,1725
1712,1157,266
1141,180,1179
1042,890,559
521,557,1858
247,172,652
1583,1006,765
1855,243,126
1766,834,1076
586,1115,77
1914,1069,451
1231,1180,820
1695,124,198
827,925,435
656,2039,1594
1448,1448,640
631,1829,382
1217,1865,1471
763,867,158
1880,1300,754
1771,1628,557
1617,1490,328
1855,303,113
97,240,63
1124,1492,2024
1997,910,2023
1978,1849,99
666,183,724
1370,1203,1051
154,536,509
691,1968,15
211,665,1578
643,1045,1052
282,1579,329
1247,659,594
421,921,1312
153,1563,1448
285,79,1922
52,1928,228
616,1642,1199
874,874,1484
1987,1072,490
42,858,890
1065,252,257
126,1095,189
1967,1735,1180
675,360,1003
1974,1985,378
1025,742,1057
1467,1467,1458
1686,1453,945
1968,104,1793
1484,1708,398
1825,140,915
1640,1895,263
1875,487,744
1849,8,1264
1565,680,1635
1778,1200,530
868,1947,882
1690,1690,695
757,757,2034
899,1803,565
709,1427,550
702,609,1192
812,208,124
631,353,1427
692,1548,1121
911,541,782
1910,1587,1936
1539,26,131
436,1166,1960
414,616,832
1601,1103,325
409,831,1852
278,1410,2006
396,1129,1192
1180,636,730
2038,921,650
186,169,1491
1114,962,1051
205,1096,1712
1136,636,1637
1101,1511,1847
354,1477,1998
821,81,512
1030,1921,511
31,1358,2009
1042,304,1
411,405,1637
836,478,24
1453,575,925
2038,421,261
1900,1769,1322
34,762,622
1502,1907,70
268,895,706
1725,249,233
744,1562,1159
201,1671,1508
1748,307,1754
516,921,1573
1750,1297,1817
1610,1501,87
1013,737,548
1370,1370,1638
1185,1185,1804
1843,1110,227
1671,734,153
436,436,1892
1793,1952,521
94,479,1604
1076,671,331
1704,1398,1051
1429,519,1445
1597,762,507
1701,344,103
733,1369,187
1770,1150,509
1439,1931,1001
1191,349,340
1407,1041,1296
737,1528,1347
746,1092,592
1725,1549,1737
1279,118,1960
887,1997,547
737,108,1650
762,2046,1237
957,2045,1162
1494,269,44
778,414,836
558,1923,668
657,1538,698
269,1042,1156
747,541,1034
734,994,1945
557,1118,1289
136,678,971
1316,581,415
600,1530,450
586,615,246
1642,40,596
1358,303,93
2048,910,290
1772,9,763
617,512,336
1008,792,2005
1981,1433,1404
500,500,1246
636,616,1242
737,709,1697
2018,1256,2009
810,858,1806
1460,1460,1176
79,1398,1556
1062,1395,374
326,1915,451
1272,1210,826
890,683,1116
1477,1251,56
1802,1514,232
1119,530,1394
580,580,629
1800,945,374
876,678,835
17,1472,1692
90,413,622
1502,358,851
1460,678,1225
956,506,1187
1717,521,1715
1508,1045,1009
1965,1643,1330
1186,1563,610
1235,8,554
437,318,1341
376,1903,410
867,1427,740
1323,665,1472
223,1006,811
421,105,1673
396,1987,1819
867,677,563
300,793,234
367,810,1352
34,1865,1483
544,951,795
421,678,1979
36,610,366
1661,45,1054
921,858,1067
1451,1328,868
476,1811,1204
1689,1921,419
1673,237,786
921,921,1009
1028,1564,772
863,429,1046
1508,1215,1455
82,282,1462
53,680,1916
1116,1061,1645
1193,702,167
747,767,815
1530,157,1990
723,1860,339
1958,1958,1087
1275,1470,916
1507,324,818
765,765,449
1231,2038,1806
1347,1061,1560
499,342,2013
1058,376,1
83,1373,799
1451,151,1494
1565,500,893
893,646,429
350,224,1617
1374,1987,1135
1042,1042,7
17,1721,1273
1317,354,1329
1460,1855,572
916,1505,111
1301,1479,630
1602,473,1615
530,1013,86
626,1796,1130
268,1690,1208
1057,575,1158
623,623,465
1030,469,1410
12,506,1711
854,1491,287
767,994,1204
783,1218,1390
1344,595,1327
1386,1406,392
1355,358,1802
2016,129,2011
1678,1151,32
591,591,599
527,681,724
908,895,537
787,852,367
1231,1231,1130
875,830,1208
1328,1328,1708
1222,1062,35
1115,1720,728
836,899,319
897,1106,1949
400,512,892
1892,1173,260
1122,2020,331
421,421,1891
669,1733,742
1068,1709,1824
1965,1161,1409
610,610,1806
900,368,2031
2046,1206,273
1921,1629,157
102,1751,2031
1952,52,43
499,501,1711
1768,1653,1668
436,97,1335
1065,1937,727
1508,665,1847
1619,887,680
1730,949,1343
842,1693,402
1493,1623,1880
1540,174,1285
1598,1707,1384
692,1723,188
1769,1693,14
957,34,959
1974,1907,348
1033,137,56
591,591,1736
916,1674,271
109,1767,1968
1033,1964,2015
1279,636,17
1131,1120,53
472,1283,309
1134,436,1612
1013,1663,2020
1161,922,1931
1532,1453,472
1562,314,20
1491,893,989
609,1508,689
1712,887,913
1644,6,1551
1568,1631,2024
1357,967,1903
1274,2026,1815
557,1696,164
1398,1398,544
1741,555,1872
1663,2018,997
24,550,755
2039,458,1575
501,501,1644
1958,1958,799
1959,274,1765
1523,2035,1410
831,178,1001
852,897,1126
479,94,2013
1768,787,1433
1141,586,296
1849,34,19
1760,762,514
1655,1655,1228
1471,841,2012
475,77,1791
921,1230,57
1297,610,731
46,1062,907
1530,1388,1451
1578,628,902
1472,707,1925
1169,1051,270
1894,1578,645
1382,634,1055
342,714,106
79,1933,193
1796,761,2009
1927,1911,609
666,1773,977
876,136,1900
1690,1690,1859
795,1987,1722
1643,1108,295
2046,263,1752
686,1336,1285
500,500,983
72,381,962
1302,1809,1658
895,154,1143
1607,1245,1778
1174,1799,1652
248,1963,376
1597,186,392
1916,1926,1868
1076,1076,1557
243,1098,1416
1605,699,1380
1503,1023,1052
2039,114,423
1157,517,1515
318,1328,669
770,983,1057
1800,1508,1598
604,110,495
979,1693,1878
437,1125,1984
1065,960,537
374,2045,1378
1328,1306,1940
1407,600,1593
842,1532,385
1705,1046,1067
1163,1163,1602
1845,1845,1154
868,1825,1360
534,892,1940
1993,1531,1193
1451,1057,163
1958,1427,935
374,17,64
646,1437,380
1482,921,207
496,317,2039
609,429,1912
1946,1766,1213
35,921,1310
1539,1048,864
1685,1830,1258
100,899,191
1008,654,734
247,353,1030
1957,896,446
1277,1277,107
1198,419,1714
1923,767,1069
578,1710,1521
2015,1217,781
2039,1323,5
1032,610,1685
1030,1427,1761
1914,1328,817
21,683,115
1398,925,577
1477,152,529
1921,600,1375
1403,220,141
2038,680,38
238,1979,738
2023,15,1068
665,1166,1551
228,1835,211
1631,1965,209
1603,1603,1459
514,412,1891
1438,154,1362
1755,1755,1691
858,227,1421
1964,1210,849
834,167,1657
1306,263,1036
1092,1154,432
529,1360,1499
1013,1802,466
1709,312,1457
1729,254,1948
17,1428,782
1603,1120,660
874,2003,1276
1791,1475,286
191,1845,1985
1443,263,399
617,358,165
854,979,1357
1223,739,514
893,680,1835
1861,1528,1907
1631,989,331
86,165,68
1993,1993,942
1837,1240,904
1689,1210,1447
469,2045,1455
1443,1443,36
1708,165,1478
1350,1350,1114
709,421,177
1231,1427,1099
996,1769,1749
1127,1737,852
842,1023,1593
785,1248,285
923,1092,960
1686,1045,170
310,1225,1220
1370,224,1359
1406,825,1646
1911,1078,1083
640,94,1824
302,1628,307
1882,1987,1739
1069,1890,1571
921,921,343
1527,2026,1894
646,166,1159
1068,414,1581
1404,709,920
536,536,1599
1971,122,1393
1341,1244,1080
1331,61,379
1601,421,1861
614,252,1469
555,1958,1689
810,1042,525
376,762,617
1258,1139,104
1106,1106,273
1803,1056,1227
798,1127,1230
43,97,994
152,1477,1479
930,957,438
1032,1565,1006
1773,167,546
2018,745,1406
566,436,1981
1849,762,357
1359,421,1539
1134,344,1990
465,991,1727
157,383,1942
1502,1502,1560
678,790,1548
1930,998,1509
1429,1281,1430
208,1011,941
1106,1169,1892
1971,1971,1714
501,1231,548
481,500,1966
636,591,1187
1238,1262,1178
867,867,919
1656,316,690
1911,1206,1352
897,897,408
1958,1656,1468
118,2045,503
887,353,1131
1256,1256,1585
1169,610,1843
462,1478,1072
238,1370,958
1631,1631,790
1631,363,651
239,1674,972
210,597,1337
88,1962,1816
17,239,661
977,698,1416
1958,1958,1086
547,1091,56
1288,507,541
1825,1653,1007
1953,1953,1669
1284,2013,231
1972,506,239
1327,1030,60
1965,1122,638
60,1463,839
1154,2038,2024
892,294,1159
421,810,1427
616,762,1551
1076,1453,544
387,681,1687
1311,792,1868
621,1578,1252
190,907,1638
224,233,277
1006,867,1192
1021,1231,1924
1675,1169,41
1306,893,1898
169,169,1039
2019,369,581
744,1937,1741
1327,1327,1628
886,886,20
2045,825,1223
780,983,167
1973,1292,692
1448,1448,626
1601,941,760
893,680,820
803,737,672
746,196,1099
1758,2015,1199
48,1424,1527
1076,1076,130
959,1115,1123
263,1586,2009
1450,130,459
1090,788,145
619,1868,1605
469,691,810
1051,496,637
1003,1548,1102
1493,1503,261
749,1882,1675
501,501,411
81,81,667
1138,1231,1261
227,1044,307
1306,761,1001
246,1313,1960
436,1180,778
1362,1859,1782
679,1860,1126
460,551,748
653,1317,32
1082,1663,1173
965,364,1379
714,1552,1169
1689,1072,1460
1044,31,1986
673,1695,1513
1180,1358,879
1959,1460,801
915,778,669
151,170,389
1631,1192,421
1837,412,1030
337,229,27
1620,1603,2001
884,191,26
1115,1115,777
2038,1272,1414
892,1240,715
2008,199,1773
1697,33,612
1231,1508,554
176,1684,2031
1891,407,222
79,1030,901
1293,1326,782
893,1240,158
9,714,1758
1958,1731,911
1913,873,205
1404,1106,1539
529,2047,824
338,1973,1579
937,1844,100
1106,600,1849
501,342,910
680,2038,899
261,1131,1823
1806,1806,160
1120,1240,924
182,960,656
469,469,1217
384,715,1483
895,1137,1072
1783,683,922
298,676,579
145,930,2015
1865,1493,1266
416,1097,771
734,734,554
1675,903,1513
214,1844,1339
1231,436,1265
851,20,947
893,1568,382
1166,609,1770
479,1849,1075
1426,979,441
1566,1021,1743
363,893,711
1808,1955,1982
732,1058,823
1119,1457,1934
893,54,1488
142,678,1437
1285,1771,1566
1436,590,1118
2016,2009,1467
1491,1958,1491
1466,323,543
143,790,1171
252,252,2002
1766,570,477
1064,697,676
120,604,1903
765,1946,1972
185,1248,178
1306,962,346
1426,829,1933
1033,1466,1305
34,591,36
1100,1675,811
1618,1268,1848
529,762,883
1097,1097,1159
1478,1846,1922
1079,412,134
1803,868,1902
140,1658,360
294,1074,570
1690,1695,587
889,1500,1466
1231,34,969
1231,342,1598
793,895,205
1115,316,1738
947,766,473
469,1358,662
1445,1929,513
353,1848,1251
1076,1357,245
858,1251,199
1963,1724,1421
916,344,1728
1122,1946,1863
971,617,311
576,792,837
1070,1424,1505
414,669,971
1681,1198,351
1387,43,1766
471,471,79
54,54,1470
1475,1695,39
8,976,103
1427,1306,6
1983,894,1836
562,577,527
1808,1818,1582
314,1622,352
350,350,225
1013,1690,1295
1231,34,1341
1013,94,415
60,1512,810
1130,1121,1576
2015,2017,1895
436,1428,819
1894,353,521
348,1191,979
1729,341,1295
269,807,1607
450,792,676
558,1969,345
1973,162,30
1017,1042,690
594,915,1497
591,34,380
68,1712,1121
664,232,1657
1122,748,1828
708,1425,622
1617,1309,1163
243,1300,1851
239,825,1522
1776,1141,1223
1275,831,227
778,421,624
79,79,1860
559,415,1437
224,75,197
907,954,13
1182,599,767
1187,737,1057
1398,1231,903
737,1239,1215
304,1365,1043
1741,1424,843
979,607,1481
1368,2020,1082
1636,1671,1863
1921,1395,1803
887,1856,1165
1239,1709,1447
1356,177,1085
778,778,30
1231,921,480
1402,1493,1736
1530,94,541
1639,309,1707
1502,1563,1469
766,1594,1224
474,425,256
665,557,12
1734,419,792
1744,1501,1123
351,1079,244
9,1279,1470
285,1097,588
907,1241,708
194,1390,284
1046,1022,1687
591,34,881
81,36,1344
962,1030,1524
604,2017,1085
166,1858,1523
795,795,1504
1231,239,686
857,1312,2019
1284,364,421
1793,1663,48
1723,344,1571
2018,1115,442
1077,1786,256
81,857,1482
533,466,1148
1568,1568,1914
1044,1111,1818
678,421,1172
1441,1722,670
607,1106,707
620,1614,83
1703,1703,1381
713,1709,1668
962,962,315
1323,709,1902
631,1181,750
1453,1453,244
1556,2013,591
1843,1843,1476
1929,925,380
845,1666,997
810,810,1729
199,1682,1424
1502,1856,305
966,966,352
1482,887,1931
344,803,1605
307,1306,1615
1472,529,257
1427,501,654
1443,929,1466
1898,430,991
1667,1921,1434
1045,1502,413
601,1616,319
1663,784,1521
1460,1460,1339
979,979,627
1700,161,975
136,639,1572
893,1297,1507
709,118,24
1033,1491,1975
2016,1830,1418
1164,1118,141
1633,207,1498
1444,1884,1763
759,412,1644
921,1835,1691
1062,54,1520
145,145,1455
784,1969,225
2003,754,245
421,68,2029
1688,603,343
221,1260,1740
